"Lumen of lateral cutaneous branch of left fourth posterior intercostal artery",50008373
"Wall of temporo-occipital branch of middle cerebral artery",50008374
"Lumen of temporo-occipital branch of middle cerebral artery",50008375
"Wall of lateral cutaneous branch of left tenth posterior intercostal artery",50008376
"Lumen of lateral cutaneous branch of left tenth posterior intercostal artery",50008377
"Wall of trunk of superficial branch of descending branch of occipital artery",50008378
"Lumen of trunk of superficial branch of descending branch of occipital artery",50008379
"Wall of radicular branch of spinal branch of left second lumbar artery",50008380
"Lumen of radicular branch of spinal branch of left second lumbar artery",50008381
"Wall of trunk of short posterior ciliary artery",50008382
"Lumen of trunk of short posterior ciliary artery",50008383
"Wall of branch of anterior choroidal artery to lateral geniculate body",50008384
"Lumen of branch of anterior choroidal artery to lateral geniculate body",50008385
"Wall of right lacrimal artery",50008386
"Lumen of right lacrimal artery",50008387
"Wall of trunk of brachial artery",50008388
"Lumen of trunk of brachial artery",50008389
"Wall of mammary branch of left third posterior intercostal artery",50008390
"Lumen of mammary branch of left third posterior intercostal artery",50008391
"Wall of trunk of left posterior inferior cerebellar artery",50008392
"Wall of branch of anterior inferior cerebellar artery to pons",50008393
"Lumen of branch of anterior inferior cerebellar artery to pons",50008394
"Wall of trunk of right colic artery",50008395
"Lumen of trunk of right colic artery",50008396
"Wall of trunk of branch of right anterior choroidal artery to red nucleus",50008397
"Lumen of trunk of branch of right anterior choroidal artery to red nucleus",50008398
"Wall of trunk of anterior meningeal branch of anterior ethmoidal artery",50008399
"Lumen of trunk of anterior meningeal branch of anterior ethmoidal artery",50008400
"Wall of thalamoperforating artery",50008401
"Lumen of thalamoperforating artery",50008402
"Wall of branch of lateral thoracic artery",50008403
"Lumen of branch of lateral thoracic artery",50008404
"Wall of trunk of branch of common hepatic artery",50008405
"Lumen of trunk of branch of common hepatic artery",50008406
"Wall of medial proper palmar digital artery of right index finger",50008407
"Lumen of medial proper palmar digital artery of right index finger",50008408
"Wall of deep branch of cystic artery",50008409
"Lumen of deep branch of cystic artery",50008410
"Wall of atrial anastomotic branch of circumflex coronary artery",50008411
"Lumen of atrial anastomotic branch of circumflex coronary artery",50008412
"Wall of anterior lateral nasal branch of right anterior ethmoidal artery",50008413
"Lumen of anterior lateral nasal branch of right anterior ethmoidal artery",50008414
"Wall of lateral branch of dorsal branch of right second lumbar artery",50008415
"Lumen of lateral branch of dorsal branch of right second lumbar artery",50008416
"Wall of trunk of right superior ulnar collateral artery",50008417
"Lumen of trunk of right superior ulnar collateral artery",50008418
"Wall of trunk of dorsal lingual artery",50008419
"Lumen of trunk of dorsal lingual artery",50008420
"Wall of left anterior superior alveolar artery",50008421
"Lumen of left anterior superior alveolar artery",50008422
"Wall of articular branch of dorsal branch of left first lumbar artery",50008423
"Lumen of articular branch of dorsal branch of left first lumbar artery",50008424
"Wall of left pericallosal artery",50008425
"Lumen of left pericallosal artery",50008426
"Wall of trunk of branch of right long posterior ciliary artery to minor circulus arteriosus of iris",50008427
"Lumen of trunk of branch of right long posterior ciliary artery to minor circulus arteriosus of iris",50008428
"Wall of muscular branch of lateral branch of dorsal branch of sixth posterior intercostal artery",50008429
"Lumen of muscular branch of lateral branch of dorsal branch of sixth posterior intercostal artery",50008430
"Wall of trunk of deep branch of supra-orbital artery",50008431
"Lumen of trunk of deep branch of supra-orbital artery",50008432
"Wall of trunk of muscular branch of left inferior thyroid artery",50008433
"Lumen of trunk of muscular branch of left inferior thyroid artery",50008434
"Wall of right ninth posterior intercostal artery",50008435
"Lumen of right ninth posterior intercostal artery",50008436
"Wall of left second plantar metatarsal artery",50008437
"Lumen of left second plantar metatarsal artery",50008438
"Wall of right inferior hypophyseal artery",50008439
"Lumen of right inferior hypophyseal artery",50008440
"Wall of unnamed branch of fifth posterior intercostal artery",50008441
"Lumen of unnamed branch of fifth posterior intercostal artery",50008442
"Wall of proximal portion of right coronary artery",50008443
"Lumen of proximal portion of right coronary artery",50008444
"Wall of mediobasal branch of posterior basal segmental artery",50008445
"Lumen of mediobasal branch of posterior basal segmental artery",50008446
"Wall of medial branch of dorsal branch of ninth posterior intercostal artery",50008447
"Lumen of medial branch of dorsal branch of ninth posterior intercostal artery",50008448
"Wall of branch of auricular branch of posterior auricular artery",50008449
"Lumen of branch of auricular branch of posterior auricular artery",50008450
"Wall of muscular branch of first posterior intercostal artery",50008451
"Lumen of muscular branch of first posterior intercostal artery",50008452
"Wall of postlaminar branch of dorsal branch of fourth lumbar artery",50008453
"Lumen of postlaminar branch of dorsal branch of fourth lumbar artery",50008454
"Wall of seventh posterior intercostal artery",50008455
"Lumen of seventh posterior intercostal artery",50008456
"Wall of right anterior cerebral artery",50008457
"Lumen of right anterior cerebral artery",50008458
"Wall of trunk of left obturator artery",50008459
"Lumen of trunk of left obturator artery",50008460
"Wall of pontine artery",50008461
"Lumen of pontine artery",50008462
"Wall of spinal branch of dorsal branch of second posterior intercostal artery",50008463
"Lumen of spinal branch of dorsal branch of second posterior intercostal artery",50008464
"Wall of sternocleidomastoid branch of right occipital artery",50008465
"Lumen of sternocleidomastoid branch of right occipital artery",50008466
"Wall of right inferior ulnar collateral artery",50008467
"Lumen of right inferior ulnar collateral artery",50008468
"Wall of trunk of subsegmental pulmonary artery",50008469
"Lumen of trunk of subsegmental pulmonary artery",50008470
"Wall of posterior branch of lateral cutaneous branch of left sixth posterior intercostal artery",50008471
"Lumen of posterior branch of lateral cutaneous branch of left sixth posterior intercostal artery",50008472
"Wall of right supra-orbital artery",50008473
"Lumen of right supra-orbital artery",50008474
"Wall of parietal branch of right superficial temporal artery",50008475
"Lumen of parietal branch of right superficial temporal artery",50008476
"Wall of adductor brevis branch of first perforating branch of left deep femoral artery",50008477
"Lumen of adductor brevis branch of first perforating branch of left deep femoral artery",50008478
"Wall of collateral branch of right fifth posterior intercostal artery",50008479
"Lumen of collateral branch of right fifth posterior intercostal artery",50008480
"Wall of cutaneous branch of lateral branch of dorsal branch of right first posterior intercostal artery",50008481
"Lumen of cutaneous branch of lateral branch of dorsal branch of right first posterior intercostal artery",50008482
"Wall of posterior branch of lateral cutaneous branch of tenth posterior intercostal artery",50008483
"Lumen of posterior branch of lateral cutaneous branch of tenth posterior intercostal artery",50008484
"Wall of trunk of descending branch of right lateral circumflex femoral artery",50008485
"Lumen of trunk of descending branch of right lateral circumflex femoral artery",50008486
"Wall of right internal pudendal artery",50008487
"Lumen of right internal pudendal artery",50008488
"Wall of left anterior circumflex humeral artery",50008489
"Lumen of left anterior circumflex humeral artery",50008490
"Wall of zone 14 of anterior interventricular branch of left coronary artery",50008491
"Lumen of zone 14 of anterior interventricular branch of left coronary artery",50008492
"Wall of posterior branch of lateral cutaneous branch of left eleventh posterior intercostal artery",50008493
"Lumen of posterior branch of lateral cutaneous branch of left eleventh posterior intercostal artery",50008494
"Wall of petrosal branch of middle meningeal artery",50008495
"Lumen of petrosal branch of middle meningeal artery",50008496
"Wall of left third bronchial artery",50008497
"Lumen of left third bronchial artery",50008498
"Wall of ascending branch of right lateral circumflex femoral artery",50008499
"Lumen of ascending branch of right lateral circumflex femoral artery",50008500
"Wall of third right anterior branch of anterior interventricular branch of left coronary artery",50008501
"Lumen of third right anterior branch of anterior interventricular branch of left coronary artery",50008502
